,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Paperless Billing,Monthly Charges,Total Charges,Churn Label,CLTV,Internet Service_DSL,Internet Service_Fiber optic,Internet Service_No,Contract_Month-to-month,Contract_One year,Contract_Two year,Payment Method_Bank transfer (automatic),Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check
5146,1,0,1,0,17,1,1,0,1,0,0,0,0,1,80,1336.9,0,3591,0,1,0,1,0,0,1,0,0,0
5147,0,0,0,1,19,1,0,1,1,1,0,0,0,1,60,1297.8,0,2463,1,0,0,1,0,0,0,0,1,0
5148,1,0,1,0,60,1,1,0,0,1,0,1,1,0,101,6067.4,0,5301,0,1,0,0,0,1,0,1,0,0
5149,1,0,1,1,51,1,1,0,0,0,0,0,0,1,24,1222.25,0,5461,0,0,1,0,0,1,0,0,0,1
5150,1,0,1,1,28,1,0,0,0,0,0,0,0,1,20,487.95,0,2948,0,0,1,0,0,1,0,1,0,0
5151,1,0,0,0,43,1,0,0,1,0,0,0,1,1,60,2548.55,0,4614,1,0,0,0,0,1,0,0,1,0
5152,1,0,1,0,42,1,0,0,0,0,0,0,0,0,20,835.5,0,5940,0,0,1,0,0,1,0,0,1,0
5153,0,0,0,0,1,1,0,0,0,0,0,0,0,0,44,44.75,0,4118,1,0,0,1,0,0,0,0,0,1
5154,0,0,0,0,63,1,1,1,1,1,0,1,0,0,98,6218.45,0,5989,0,1,0,0,0,1,0,1,0,0
5155,1,0,1,0,68,1,1,1,1,0,1,1,1,1,107,7320.9,0,5015,0,1,0,1,0,0,0,0,1,0
5156,0,0,0,0,60,1,1,0,1,1,0,1,1,0,104,6333.8,0,6186,0,1,0,0,0,1,0,0,1,0
5157,1,1,0,0,45,1,1,0,0,0,0,1,1,1,93,4200.25,0,3960,0,1,0,1,0,0,1,0,0,0
5158,0,0,1,0,70,1,0,1,1,1,1,1,1,0,86,5950.2,0,5950,1,0,0,0,0,1,0,1,0,0
5159,1,0,0,0,4,1,0,0,0,0,0,0,0,0,19,93.4,0,4402,0,0,1,1,0,0,0,0,0,1
5160,0,0,1,0,68,1,1,0,0,0,0,0,0,1,24,1614.9,0,6146,0,0,1,0,0,1,0,1,0,0
5161,1,0,1,1,22,1,0,1,0,0,0,0,0,0,75,1573.95,0,4040,0,1,0,1,0,0,1,0,0,0
5162,1,0,1,0,18,1,0,0,0,1,1,0,0,0,78,1468.75,0,2831,0,1,0,1,0,0,0,0,1,0
5163,1,0,0,0,29,1,0,0,0,0,1,1,1,1,94,2607.6,0,4561,0,1,0,1,0,0,0,0,1,0
5164,1,0,0,0,31,0,0,0,0,1,0,1,1,1,50,1523.4,0,4529,1,0,0,0,1,0,0,0,1,0
5165,0,0,1,0,48,1,1,0,0,1,1,0,1,1,69,3435.6,0,2478,1,0,0,0,1,0,0,0,0,1
5166,1,0,0,0,50,1,0,1,1,1,1,0,0,1,90,4549.45,0,6435,0,1,0,0,1,0,0,1,0,0
5167,1,0,0,0,7,1,0,0,0,0,0,0,0,1,44,322.5,0,4300,1,0,0,1,0,0,1,0,0,0
5168,1,0,1,1,68,1,0,1,0,1,0,0,0,0,80,5375.15,0,5954,0,1,0,0,0,1,0,1,0,0
5169,0,1,1,0,26,1,1,0,0,1,0,1,1,1,98,2510.7,0,3114,0,1,0,1,0,0,1,0,0,0
5170,1,0,0,0,57,0,0,0,0,1,1,1,1,0,53,3090.05,0,5461,1,0,0,0,0,1,0,1,0,0
5171,0,0,0,0,3,1,0,0,0,0,0,0,0,0,19,61.05,0,3889,0,0,1,1,0,0,0,0,1,0
5172,1,0,1,1,19,1,0,1,0,0,0,0,0,1,48,955.6,0,2394,1,0,0,0,1,0,1,0,0,0
5173,0,0,0,0,3,1,0,0,0,0,0,1,0,1,54,140.4,0,3167,1,0,0,1,0,0,0,0,1,0
5174,0,0,0,0,59,1,1,0,0,0,0,0,0,0,24,1493.1,0,6196,0,0,1,0,0,1,0,0,1,0
5175,1,0,1,0,42,0,0,1,0,0,0,1,0,1,40,1626.05,0,4348,1,0,0,1,0,0,1,0,0,0
5176,1,0,1,0,67,1,1,0,0,0,0,0,0,0,25,1784.9,0,4879,0,0,1,0,0,1,0,1,0,0
5177,1,0,0,0,1,1,0,0,0,0,0,0,0,1,70,70.35,0,2722,0,1,0,1,0,0,0,0,1,0
5178,1,0,1,0,66,1,1,1,1,1,1,1,1,0,91,6075.9,0,5453,1,0,0,0,0,1,1,0,0,0
5179,0,0,0,0,61,1,1,0,0,1,0,0,1,0,89,5500.6,0,5536,0,1,0,1,0,0,0,0,0,1
5180,1,0,1,1,4,1,1,0,0,0,0,0,0,0,24,73.1,0,4463,0,0,1,0,1,0,0,1,0,0
5181,0,0,1,1,64,1,1,0,1,0,0,0,0,1,53,3399.85,0,4954,1,0,0,0,1,0,1,0,0,0
5182,0,1,1,0,54,1,1,1,1,1,1,1,1,1,115,6431.05,0,4337,0,1,0,0,1,0,1,0,0,0
5183,1,0,0,0,1,1,0,0,0,0,0,0,0,1,19,19.75,0,5809,0,0,1,1,0,0,0,1,0,0
5184,1,0,1,1,54,1,1,0,0,0,0,0,0,1,24,1230.9,0,4039,0,0,1,0,0,1,1,0,0,0
5185,0,0,0,1,18,1,1,0,0,0,0,0,0,0,25,454.65,0,3416,0,0,1,0,0,1,0,1,0,0
5186,1,0,0,0,3,1,0,0,1,0,0,0,1,0,84,235.05,0,5828,0,1,0,1,0,0,0,0,1,0
5187,0,0,1,1,72,1,1,1,1,1,1,1,1,0,89,6595.9,0,5096,1,0,0,0,0,1,0,1,0,0
5188,1,1,1,0,60,1,0,0,1,1,0,1,1,1,97,5867.0,0,6150,0,1,0,0,1,0,0,0,1,0
5189,0,0,1,1,11,1,0,0,0,0,0,0,0,1,20,196.35,0,5837,0,0,1,0,1,0,0,0,0,1
5190,1,0,1,1,61,1,0,0,1,1,1,1,1,0,103,6449.15,0,4079,0,1,0,0,1,0,0,1,0,0
5191,0,0,0,0,39,1,0,0,0,0,0,0,0,0,20,762.45,0,3733,0,0,1,0,0,1,0,1,0,0
5192,1,0,0,0,37,1,0,0,0,0,0,0,0,0,20,785.75,0,4422,0,0,1,0,1,0,0,1,0,0
5193,0,0,1,0,72,1,1,0,0,0,0,0,0,1,26,1776.0,0,5374,0,0,1,0,0,1,0,0,0,1
5194,1,1,1,0,72,1,1,0,1,1,1,1,0,0,77,5396.25,0,6202,1,0,0,0,0,1,0,1,0,0
5195,0,0,0,0,8,1,0,1,0,0,1,0,1,0,66,574.5,0,4157,1,0,0,1,0,0,1,0,0,0
5196,0,0,1,1,22,1,0,0,0,0,0,0,0,0,19,400.3,0,5657,0,0,1,1,0,0,0,0,0,1
5197,0,0,0,0,38,1,1,0,1,0,1,0,1,0,68,2656.3,0,3371,1,0,0,1,0,0,0,1,0,0
5198,1,0,0,1,17,1,0,0,1,1,1,1,1,0,80,1445.95,0,3913,1,0,0,0,1,0,0,0,1,0
5199,0,1,0,0,70,1,1,0,1,1,1,1,0,1,75,5212.65,0,6024,1,0,0,0,0,1,1,0,0,0
5200,0,0,0,0,28,1,0,0,0,0,0,0,1,1,80,2244.95,0,2951,0,1,0,1,0,0,0,0,1,0
5201,0,0,0,0,15,1,0,0,1,0,0,1,0,1,83,1130.0,0,4096,0,1,0,1,0,0,1,0,0,0
5202,1,0,1,1,72,1,1,1,1,1,1,1,1,1,87,6463.15,0,5341,1,0,0,0,0,1,1,0,0,0
5203,0,0,1,0,57,1,1,0,1,1,1,1,1,1,109,6252.7,0,6026,0,1,0,0,1,0,1,0,0,0
5204,0,0,1,0,46,0,0,1,1,0,0,1,0,0,45,2062.15,0,5565,1,0,0,1,0,0,0,0,1,0
5205,1,0,1,0,30,1,0,0,0,0,0,0,0,0,20,587.1,0,2492,0,0,1,0,1,0,0,1,0,0
5206,1,1,1,0,10,1,0,1,0,0,0,0,0,0,75,720.45,0,4254,0,1,0,1,0,0,0,0,1,0
5207,1,0,0,0,32,1,0,1,1,1,0,0,1,1,93,2979.3,0,3224,0,1,0,1,0,0,0,1,0,0
5208,1,0,0,0,13,1,0,1,0,0,0,0,0,1,73,956.65,0,2070,0,1,0,1,0,0,0,1,0,0
5209,0,0,0,0,44,1,0,0,1,1,0,1,0,1,88,3973.2,0,4112,0,1,0,1,0,0,0,1,0,0
5210,1,1,0,0,9,1,0,0,0,0,1,0,0,0,49,447.9,0,2145,1,0,0,1,0,0,0,0,0,1
5211,0,0,1,0,67,1,0,0,0,0,0,0,0,0,19,1335.2,0,4994,0,0,1,0,0,1,0,0,0,1
5212,0,0,1,0,71,1,1,0,1,1,0,1,1,1,105,7555.0,0,5707,0,1,0,0,0,1,1,0,0,0
5213,1,0,0,0,1,1,0,0,0,0,1,0,0,0,49,49.0,0,5289,1,0,0,1,0,0,0,1,0,0
5214,1,0,1,0,17,0,0,0,1,0,0,1,1,1,49,836.35,0,5575,1,0,0,1,0,0,0,0,0,1
5215,1,0,0,0,1,1,0,0,0,0,0,0,0,0,20,20.95,0,2285,0,0,1,1,0,0,1,0,0,0
5216,0,1,1,0,32,1,1,0,0,1,0,0,0,0,79,2570.0,0,5242,0,1,0,1,0,0,0,0,0,1
5217,1,0,1,1,41,1,0,0,0,0,0,0,0,0,19,798.2,0,2446,0,0,1,0,1,0,1,0,0,0
5218,0,0,0,0,1,1,0,0,0,0,0,0,0,0,44,44.15,0,3103,1,0,0,1,0,0,1,0,0,0
5219,1,0,1,1,62,1,1,1,1,0,0,1,1,1,105,6487.2,0,4271,0,1,0,1,0,0,0,0,1,0
5220,0,0,0,1,17,1,1,0,1,1,1,0,0,1,92,1556.85,0,2347,0,1,0,1,0,0,0,1,0,0
5221,0,0,1,1,72,1,1,0,0,0,0,0,0,1,26,1988.05,0,5098,0,0,1,0,0,1,1,0,0,0
5222,1,0,1,1,56,1,1,0,1,0,1,1,0,1,96,5432.2,0,6484,0,1,0,1,0,0,0,1,0,0
5223,0,0,0,0,9,1,0,0,0,0,0,0,0,1,20,147.55,0,2392,0,0,1,1,0,0,0,1,0,0
5224,1,0,1,0,72,1,1,1,1,1,1,1,1,1,115,8424.9,0,6479,0,1,0,0,0,1,1,0,0,0
5225,1,0,0,0,20,1,0,1,1,1,1,1,1,1,108,2203.7,0,2102,0,1,0,1,0,0,1,0,0,0
5226,1,0,1,1,19,1,0,0,0,0,0,0,0,0,20,387.4,0,4821,0,0,1,0,0,1,0,0,0,1
5227,1,0,0,0,53,0,0,0,0,1,1,1,1,0,54,3045.75,0,5677,1,0,0,0,1,0,0,1,0,0
5228,1,0,0,0,6,1,0,0,0,0,0,0,0,0,20,130.5,0,5761,0,0,1,1,0,0,1,0,0,0
5229,1,0,1,1,9,1,1,0,0,1,0,1,0,1,90,767.9,0,2993,0,1,0,0,1,0,0,0,1,0
5230,0,0,1,1,8,1,1,0,1,0,0,0,0,0,55,446.8,0,5681,1,0,0,1,0,0,0,0,1,0
5231,0,0,1,1,71,1,1,1,1,1,1,1,1,0,114,8100.25,0,4071,0,1,0,0,0,1,1,0,0,0
5232,0,0,1,0,71,0,0,1,1,1,1,1,1,0,66,4689.15,0,4698,1,0,0,0,1,0,1,0,0,0
5233,1,0,1,0,68,1,0,0,1,0,1,1,1,1,100,6754.35,0,5757,0,1,0,0,1,0,0,0,1,0
5234,1,0,0,0,34,1,1,0,1,0,1,1,1,1,105,3540.65,0,5503,0,1,0,1,0,0,0,0,1,0
5235,1,0,0,0,26,1,0,0,1,1,1,0,0,1,85,2184.6,0,5156,0,1,0,0,1,0,0,0,1,0
5236,1,0,0,0,7,1,0,0,0,0,0,0,0,1,18,130.55,0,4097,0,0,1,1,0,0,0,0,0,1
5237,0,0,1,0,20,1,0,0,0,0,0,0,0,1,69,1540.35,0,5456,0,1,0,1,0,0,1,0,0,0
5238,0,0,1,0,60,1,1,0,1,1,0,1,1,1,106,6411.25,0,4115,0,1,0,1,0,0,0,0,1,0
5239,1,0,1,1,72,1,0,0,0,0,0,0,0,0,20,1432.55,0,5809,0,0,1,0,0,1,0,0,1,0
5240,0,1,1,0,72,1,1,0,1,1,0,1,1,1,105,7629.85,0,5832,0,1,0,0,1,0,0,1,0,0
5241,1,0,0,0,4,1,1,0,0,0,0,0,0,0,25,101.9,0,3962,0,0,1,1,0,0,0,0,0,1
5242,1,0,1,1,16,1,0,0,0,0,0,0,0,0,19,313.4,0,3677,0,0,1,1,0,0,0,0,1,0
5243,0,1,1,0,62,1,1,1,0,1,0,1,1,1,104,6312.9,0,5061,0,1,0,0,1,0,0,0,1,0
5244,0,0,0,0,10,1,0,0,0,0,1,0,1,1,60,629.55,0,4323,1,0,0,1,0,0,0,0,0,1
5245,1,0,0,0,31,1,1,0,1,0,0,0,0,1,81,2640.55,0,3031,0,1,0,1,0,0,0,0,1,0
5246,0,0,1,0,71,1,0,0,0,0,0,0,0,0,19,1372.45,0,4241,0,0,1,0,0,1,0,1,0,0
5247,1,0,0,0,58,1,0,0,0,0,0,0,0,0,20,1212.25,0,4758,0,0,1,0,0,1,0,0,0,1
5248,1,0,1,1,70,1,1,1,1,1,1,1,1,1,90,6237.05,0,5824,1,0,0,0,0,1,0,1,0,0
5249,0,0,1,0,71,1,1,1,1,1,1,1,1,0,90,6310.9,0,5054,1,0,0,0,0,1,0,0,1,0
5250,1,1,0,0,69,1,1,1,0,1,1,0,1,0,74,5031.0,0,4204,1,0,0,0,0,1,0,1,0,0
5251,0,0,1,1,72,1,1,1,1,1,1,1,1,1,118,8672.45,0,5475,0,1,0,0,0,1,1,0,0,0
5252,0,0,1,0,26,1,0,0,0,0,1,0,1,0,85,2196.45,0,4038,0,1,0,1,0,0,0,1,0,0
5253,0,0,1,0,33,1,1,0,0,1,1,0,1,1,95,3008.15,0,4639,0,1,0,1,0,0,0,1,0,0
5254,0,0,1,1,10,1,0,0,0,0,0,0,0,0,20,220.8,0,2836,0,0,1,0,0,1,0,0,0,1
5255,0,1,0,0,57,1,1,1,0,1,1,0,1,0,101,5779.6,0,4421,0,1,0,0,0,1,0,1,0,0
5256,0,0,0,0,10,1,0,0,0,0,0,0,0,1,21,222.65,0,2066,0,0,1,1,0,0,0,0,1,0
5257,0,0,1,1,39,1,1,0,0,0,0,0,0,1,24,914.6,0,3109,0,0,1,0,1,0,0,0,0,1
5258,0,0,0,0,11,1,0,0,0,0,0,0,0,0,20,246.3,0,4188,0,0,1,1,0,0,1,0,0,0
5259,0,0,1,1,68,1,1,0,1,1,1,1,1,0,85,5560.0,0,4732,1,0,0,0,0,1,1,0,0,0
5260,1,0,0,0,18,1,1,0,0,1,0,1,0,1,89,1633.0,0,2269,0,1,0,0,1,0,0,1,0,0
5261,1,0,0,0,18,1,1,1,0,0,0,0,0,0,56,969.85,0,2277,1,0,0,1,0,0,0,0,0,1
5262,0,0,1,1,52,1,0,0,0,1,0,0,0,1,50,2610.65,0,4298,1,0,0,0,1,0,1,0,0,0
5263,1,0,1,1,56,1,1,1,1,1,1,1,1,0,115,6567.9,0,4937,0,1,0,0,0,1,0,0,0,1
5264,1,0,0,0,45,1,1,0,0,1,1,1,1,1,103,4747.85,0,2183,0,1,0,1,0,0,1,0,0,0
5265,0,0,0,0,67,1,1,0,0,0,0,0,0,1,26,1759.55,0,6466,0,0,1,0,0,1,0,0,0,1
5266,1,0,1,0,3,0,0,1,0,0,1,0,0,0,35,101.1,0,3610,1,0,0,1,0,0,0,0,0,1
5267,1,1,0,0,65,1,0,0,1,1,0,1,1,1,99,6496.15,0,4574,0,1,0,1,0,0,1,0,0,0
5268,1,0,1,0,63,1,1,0,1,0,1,0,1,0,67,4234.15,0,6438,1,0,0,0,0,1,0,0,0,1
5269,0,0,1,1,11,1,1,0,0,0,0,0,0,0,25,300.7,0,5409,0,0,1,0,0,1,0,0,0,1
5270,1,0,0,1,1,1,0,0,0,0,1,0,1,1,59,59.55,0,5824,1,0,0,1,0,0,0,0,0,1
5271,1,0,0,0,55,1,1,0,0,1,0,1,1,1,77,4323.35,0,6483,1,0,0,0,0,1,1,0,0,0
5272,1,0,1,1,25,1,1,0,0,0,1,0,0,1,55,1466.1,0,2499,1,0,0,0,1,0,0,0,0,1
5273,0,0,1,0,72,1,1,0,0,0,0,0,0,1,24,1776.45,0,5613,0,0,1,0,0,1,0,1,0,0
5274,0,0,0,1,65,0,0,0,1,0,1,1,0,0,45,2933.95,0,5712,1,0,0,0,0,1,0,0,0,1
5275,1,0,1,1,7,1,0,0,0,0,0,0,0,0,20,144.35,0,4954,0,0,1,1,0,0,0,0,0,1
5276,0,0,1,0,72,1,1,1,1,0,1,0,0,0,64,4804.75,0,4675,1,0,0,0,0,1,1,0,0,0
5277,1,0,1,0,21,1,0,0,0,0,0,1,0,0,54,1125.2,0,5763,1,0,0,1,0,0,1,0,0,0
5278,0,0,0,0,2,1,0,0,0,0,0,0,0,1,20,39.85,0,2107,0,0,1,1,0,0,1,0,0,0
5279,1,1,0,0,4,1,0,0,0,1,0,1,1,1,94,422.4,0,2757,0,1,0,1,0,0,0,0,1,0
5280,1,0,1,0,72,1,1,1,1,1,1,1,1,0,115,8332.15,0,5130,0,1,0,0,0,1,0,1,0,0
5281,0,0,0,0,6,1,0,1,0,0,0,0,0,1,49,314.6,0,3672,1,0,0,1,0,0,0,0,1,0
5282,1,0,0,0,52,1,0,0,0,1,0,0,1,1,83,4331.4,0,6339,0,1,0,1,0,0,0,1,0,0
5283,1,1,1,0,69,1,1,0,1,1,0,0,1,1,95,6382.0,0,6132,0,1,0,1,0,0,1,0,0,0
5284,0,1,0,0,8,1,0,0,0,1,0,0,0,1,74,600.15,0,4899,0,1,0,1,0,0,1,0,0,0
5285,0,1,0,0,63,1,1,0,0,1,0,0,1,1,89,5538.8,0,4438,0,1,0,1,0,0,1,0,0,0
5286,1,0,0,0,60,1,1,1,1,1,1,1,1,1,116,7049.5,0,5680,0,1,0,0,1,0,0,1,0,0
5287,0,0,1,0,12,1,0,1,0,0,1,0,0,0,54,690.5,0,4474,1,0,0,1,0,0,1,0,0,0
5288,0,0,0,0,13,1,0,0,0,0,0,0,0,1,19,279.3,0,5917,0,0,1,1,0,0,0,0,0,1
5289,1,0,0,0,22,1,1,1,1,1,0,0,0,0,65,1427.55,0,4709,1,0,0,1,0,0,0,0,0,1
5290,0,0,1,1,72,1,1,0,0,0,0,0,0,1,24,1709.15,0,4755,0,0,1,0,0,1,1,0,0,0
5291,0,0,0,0,2,1,0,0,0,0,0,0,0,0,18,53.15,0,5355,0,0,1,1,0,0,1,0,0,0
5292,0,0,1,1,40,1,0,0,0,0,0,0,0,0,20,777.35,0,3556,0,0,1,0,0,1,1,0,0,0
5293,1,0,1,1,44,1,0,0,0,0,0,0,0,0,20,860.85,0,3743,0,0,1,0,1,0,1,0,0,0
5294,1,1,1,0,71,1,0,1,1,0,1,1,0,1,71,5012.1,0,5247,1,0,0,0,1,0,1,0,0,0
5295,1,1,0,0,26,1,1,0,0,0,0,1,1,1,93,2404.1,0,4030,0,1,0,1,0,0,0,0,1,0
5296,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24,24.4,0,5092,1,0,0,1,0,0,0,0,0,1
5297,1,0,0,0,3,1,1,0,0,0,1,1,0,1,65,209.9,0,2562,1,0,0,1,0,0,0,0,0,1
5298,1,0,0,0,13,1,0,0,0,0,1,0,0,1,50,610.75,0,5530,1,0,0,1,0,0,0,0,0,1
5299,0,0,0,0,1,1,0,0,0,0,0,0,0,1,70,70.7,0,4056,0,1,0,1,0,0,0,0,0,1
5300,1,0,1,1,4,1,0,0,0,0,0,0,0,0,45,155.35,0,2776,1,0,0,1,0,0,0,0,0,1
5301,1,0,0,0,2,1,0,0,0,0,0,0,0,1,70,144.0,0,2980,0,1,0,1,0,0,0,0,1,0
5302,1,0,1,0,72,1,1,1,1,0,1,1,1,1,108,7875.0,0,5758,0,1,0,0,0,1,0,1,0,0
5303,0,0,1,1,37,1,1,0,0,0,0,0,0,0,26,911.6,0,5359,0,0,1,1,0,0,0,0,0,1
5304,0,0,0,0,23,1,0,0,0,0,0,0,0,1,19,478.1,0,5916,0,0,1,0,1,0,0,1,0,0
5305,0,0,1,1,42,1,0,0,0,0,0,0,0,1,19,761.85,0,5091,0,0,1,0,1,0,0,0,1,0
5306,0,0,0,0,32,1,1,1,0,0,0,1,1,0,74,2282.95,0,2830,1,0,0,0,1,0,0,0,0,1
5307,0,0,1,1,22,1,1,0,0,0,0,0,0,1,75,1615.1,0,4479,0,1,0,1,0,0,1,0,0,0
5308,1,0,1,0,42,0,0,0,0,0,0,0,0,1,25,1097.15,0,4959,1,0,0,1,0,0,0,1,0,0
5309,0,0,0,0,8,1,0,0,0,0,0,0,0,0,44,369.3,0,4909,1,0,0,1,0,0,0,0,0,1
5310,0,0,1,1,65,1,1,1,0,1,0,1,1,1,104,6725.3,0,4997,0,1,0,0,0,1,0,1,0,0
5311,0,0,1,1,70,1,1,1,1,1,1,1,1,1,89,6293.2,0,5650,1,0,0,0,0,1,1,0,0,0
5312,1,0,0,1,22,1,0,0,0,0,0,0,0,0,20,432.5,0,2722,0,0,1,1,0,0,0,1,0,0
5313,0,0,1,1,67,0,0,1,1,0,0,0,0,0,36,2434.45,0,6314,1,0,0,0,0,1,1,0,0,0
5314,0,0,0,0,25,1,0,0,0,0,0,0,0,1,19,532.1,0,2159,0,0,1,1,0,0,0,1,0,0
5315,0,0,1,0,20,1,0,0,0,0,0,0,0,0,19,375.25,0,4137,0,0,1,1,0,0,1,0,0,0
5316,0,0,0,1,2,1,0,1,0,0,0,0,1,1,61,125.95,0,5056,1,0,0,1,0,0,0,1,0,0
5317,1,0,0,0,51,1,0,0,0,0,0,0,0,0,20,1042.65,0,6097,0,0,1,0,0,1,0,0,0,1
5318,0,0,1,1,46,0,0,1,1,0,0,0,0,0,35,1620.25,0,4829,1,0,0,1,0,0,1,0,0,0
5319,1,0,0,1,13,1,0,0,0,0,0,0,0,0,44,659.35,0,5611,1,0,0,1,0,0,0,0,0,1
5320,1,0,1,1,26,1,0,0,0,1,0,0,0,0,50,1285.8,0,3386,1,0,0,0,1,0,0,0,0,1
5321,1,0,0,1,19,1,0,0,0,0,0,0,0,1,20,377.55,0,5188,0,0,1,1,0,0,0,0,1,0
5322,0,0,1,0,72,1,1,1,1,0,1,1,1,1,86,6058.95,0,6114,1,0,0,0,0,1,1,0,0,0
5323,1,1,0,0,18,1,1,1,1,0,0,0,0,1,58,964.9,0,2812,1,0,0,1,0,0,0,1,0,0
5324,1,0,0,0,24,1,1,0,0,0,0,1,1,1,94,2322.85,0,3192,0,1,0,1,0,0,0,0,1,0
5325,0,0,1,0,46,1,1,0,1,1,1,1,1,1,108,4854.3,0,5119,0,1,0,0,0,1,0,1,0,0
5326,0,1,0,0,72,1,1,1,1,1,1,0,1,1,107,7748.75,0,5294,0,1,0,0,0,1,1,0,0,0
5327,0,1,1,0,70,1,1,1,0,0,0,0,1,1,90,6470.1,0,5129,0,1,0,1,0,0,0,0,1,0
5328,0,0,0,0,2,1,0,0,0,0,0,0,0,0,19,57.4,0,2822,0,0,1,1,0,0,0,0,1,0
5329,1,0,1,0,31,1,0,0,0,1,1,0,1,1,66,2019.8,0,3282,1,0,0,1,0,0,0,1,0,0
5330,0,0,1,1,16,1,0,1,0,1,0,1,1,0,100,1522.7,0,3337,0,1,0,1,0,0,1,0,0,0
5331,1,0,0,1,52,1,1,0,0,0,0,0,0,0,25,1334.5,0,5662,0,0,1,0,0,1,0,1,0,0
5332,1,0,1,1,13,1,0,0,0,0,0,0,0,1,19,252.0,0,2928,0,0,1,1,0,0,0,0,0,1
5333,0,0,0,0,35,1,0,0,0,0,0,0,0,0,20,700.45,0,4261,0,0,1,0,1,0,0,0,0,1
5334,0,0,0,0,59,1,0,0,0,1,0,1,1,0,95,5655.45,0,5470,0,1,0,0,0,1,0,0,1,0
5335,1,0,1,0,72,1,0,0,0,1,0,1,1,1,94,6747.35,0,5943,0,1,0,1,0,0,0,0,1,0
5336,0,0,1,0,49,1,1,1,1,1,1,0,1,0,106,5174.35,0,5948,0,1,0,0,0,1,0,1,0,0
5337,0,0,0,0,2,1,0,0,0,0,0,0,0,1,45,105.6,0,2245,1,0,0,1,0,0,0,0,0,1
5338,1,1,0,0,21,1,1,0,1,1,0,1,1,1,104,2271.85,0,4934,0,1,0,1,0,0,0,0,1,0
5339,1,1,0,0,54,0,0,0,1,1,0,1,1,1,55,2966.95,0,4521,1,0,0,0,1,0,0,0,1,0
5340,1,0,0,0,1,1,1,1,1,0,0,0,0,0,61,61.15,0,4592,1,0,0,1,0,0,0,0,1,0
5341,1,0,0,0,6,1,0,1,1,0,0,0,0,1,78,494.95,0,4093,0,1,0,1,0,0,0,0,1,0
5342,1,0,0,1,49,1,1,1,1,1,0,1,1,1,109,5290.45,0,6005,0,1,0,0,1,0,0,1,0,0
5343,0,0,1,1,56,1,0,1,1,1,0,0,0,1,61,3346.8,0,4173,1,0,0,0,0,1,0,1,0,0
5344,0,1,0,0,56,1,1,1,1,0,0,0,1,1,96,5219.65,0,5679,0,1,0,1,0,0,0,0,1,0
5345,0,0,1,1,6,0,0,0,1,1,1,0,0,0,40,217.5,0,2866,1,0,0,0,0,1,0,0,0,1
5346,1,0,0,0,32,1,0,0,0,0,0,0,0,0,19,607.7,0,4636,0,0,1,0,1,0,0,0,0,1
5347,1,0,1,1,50,1,1,1,1,1,0,1,1,1,108,5431.4,0,4972,0,1,0,0,1,0,0,0,1,0
5348,1,0,1,1,58,1,1,0,0,1,1,1,1,1,105,6004.85,0,5870,0,1,0,0,1,0,1,0,0,0
5349,0,0,1,1,65,1,1,1,1,1,1,1,1,1,90,5957.9,0,5509,1,0,0,0,0,1,0,0,0,1
5350,0,0,0,0,64,1,1,1,1,1,1,1,1,1,86,5442.05,0,6474,1,0,0,0,0,1,0,1,0,0
5351,0,0,1,0,66,1,1,1,1,1,0,0,0,0,66,4370.25,0,5546,1,0,0,0,0,1,1,0,0,0
5352,1,0,1,0,38,1,1,1,0,1,1,1,1,1,110,4428.6,0,5461,0,1,0,0,1,0,0,0,1,0
5353,0,0,1,0,20,1,0,0,0,0,0,0,0,1,20,416.45,0,3585,0,0,1,0,1,0,0,0,0,1
5354,1,1,0,0,64,1,1,0,0,1,1,1,1,0,102,6688.1,0,6100,0,1,0,0,1,0,0,0,1,0
5355,0,0,0,0,60,1,0,0,1,1,1,1,0,1,70,4224.7,0,4260,1,0,0,0,1,0,0,1,0,0
5356,0,0,1,1,50,1,1,1,1,1,1,0,1,1,80,4042.2,0,5823,1,0,0,0,1,0,1,0,0,0
5357,0,0,1,0,72,0,0,1,1,1,0,0,1,1,49,3580.95,0,4700,1,0,0,0,0,1,0,0,1,0
5358,1,0,1,0,60,1,0,0,0,0,0,0,0,1,20,1198.8,0,5848,0,0,1,0,0,1,1,0,0,0
5359,1,0,0,0,46,0,0,1,0,1,1,0,0,0,38,1755.35,0,2653,1,0,0,0,0,1,0,0,0,1
5360,0,0,1,1,69,0,0,0,1,1,0,1,1,1,54,3772.5,0,4175,1,0,0,0,0,1,0,1,0,0
5361,1,1,0,0,31,1,1,0,0,1,1,1,0,1,96,2877.95,0,3364,0,1,0,1,0,0,1,0,0,0
5362,1,0,1,1,19,1,0,0,0,0,0,0,0,0,19,357.7,0,5964,0,0,1,0,1,0,0,0,0,1
5363,0,0,1,1,71,1,0,0,0,0,0,0,0,0,19,1397.3,0,6015,0,0,1,0,0,1,0,1,0,0
5364,1,0,1,0,12,1,0,1,1,1,0,0,0,1,84,959.9,0,2499,0,1,0,1,0,0,0,0,1,0
